Tarih,Kategori,Bölge,Kanal,Müşteri Segmenti,Birim Fiyat,Adet,İndirim Oranı,Net Ciro,Kâr
2024-05-29,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,296.04,2,0.0,592.08,118.42
2024-05-29,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1296.5,1,0.1,1166.85,303.38
2024-05-29,Kitap & Kırtasiye,Marmara,Web Sitesi,Yeni Müşteri,265.65,1,0.0,265.65,53.13
2024-05-29,Kitap & Kırtasiye,Marmara,Mobil Uygulama,Kayıtlı Müşteri,229.74,1,0.0,229.74,45.95
2024-05-29,Ev & Yaşam,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,1059.2,1,0.05,1006.24,261.62
2024-05-29,Giyim,Ege,Mobil Uygulama,Sadık Müşteri,684.78,1,0.0,684.78,219.13
2024-05-29,Elektronik,Ege,Mobil Uygulama,Sadık Müşteri,7523.69,1,0.1,6771.32,947.98
2024-05-29,Kozmetik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,266.04,1,0.1,239.43,90.98
2024-05-29,Spor & Outdoor,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,2360.82,1,0.05,2242.78,493.41
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Sadık Müşteri,5242.52,1,0.0,5242.52,733.95
2024-05-29,Kozmetik,İç Anadolu,Web Sitesi,Yeni Müşteri,528.95,1,0.0,528.95,201.0
2024-05-29,Kitap & Kırtasiye,Marmara,Web Sitesi,Kayıtlı Müşteri,147.01,1,0.0,147.01,29.4
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,12000.0,1,0.0,12000.0,1680.0
2024-05-29,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,2470.61,1,0.0,2470.61,642.36
2024-05-29,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,4504.2,1,0.1,4053.78,567.53
2024-05-29,Giyim,Karadeniz,Mobil Uygulama,Sadık Müşteri,1200.0,1,0.0,1200.0,384.0
2024-05-29,Kozmetik,İç Anadolu,Web Sitesi,Yeni Müşteri,531.02,1,0.0,531.02,201.79
2024-05-29,Kitap & Kırtasiye,Marmara,Web Sitesi,Kayıtlı Müşteri,123.75,1,0.0,123.75,24.75
2024-05-29,Kozmetik,Marmara,Mobil Uygulama,Sadık Müşteri,517.83,1,0.0,517.83,196.77
2024-05-29,Kozmetik,Akdeniz,Web Sitesi,Yeni Müşteri,404.41,2,0.0,808.81,307.35
2024-05-29,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Sadık Müşteri,7761.16,1,0.0,7761.16,1086.56
2024-05-29,Ev & Yaşam,Karadeniz,Web Sitesi,Yeni Müşteri,3621.88,1,0.0,3621.88,941.69
2024-05-29,Elektronik,Karadeniz,Web Sitesi,Kayıtlı Müşteri,6224.36,1,0.0,6224.36,871.41
2024-05-29,Elektronik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,11253.86,1,0.1,10128.48,1417.99
2024-05-29,Spor & Outdoor,İç Anadolu,Web Sitesi,Sadık Müşteri,2311.67,1,0.0,2311.67,508.57
2024-05-29,Spor & Outdoor,Ege,Web Sitesi,Yeni Müşteri,1369.4,2,0.05,2601.86,572.41
2024-05-29,Spor & Outdoor,Marmara,Web Sitesi,Yeni Müşteri,1097.42,2,0.1,1975.36,434.58
2024-05-29,Giyim,Marmara,Mobil Uygulama,Sadık Müşteri,1170.53,1,0.0,1170.53,374.57
2024-05-29,Ev & Yaşam,Karadeniz,Mobil Uygulama,Yeni Müşteri,1912.05,2,0.05,3632.9,944.55
2024-05-29,Ev & Yaşam,Akdeniz,Web Sitesi,Sadık Müşteri,3303.53,3,0.0,9910.58,2576.75
2024-05-29,Elektronik,Akdeniz,Mobil Uygulama,Yeni Müşteri,3949.77,1,0.05,3752.28,525.32
2024-05-29,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,383.34,1,0.0,383.34,122.67
2024-05-29,Ev & Yaşam,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,4000.0,1,0.0,4000.0,1040.0
2024-05-29,Ev & Yaşam,Ege,Web Sitesi,Sadık Müşteri,3303.19,2,0.0,6606.38,1717.66
2024-05-29,Kozmetik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,432.72,1,0.0,432.72,164.43
2024-05-29,Giyim,Marmara,Web Sitesi,Yeni Müşteri,687.08,3,0.0,2061.23,659.59
2024-05-29,Ev & Yaşam,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,1989.72,1,0.0,1989.72,517.33
2024-05-29,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,631.1,2,0.0,1262.2,403.9
2024-05-29,Kozmetik,Marmara,Web Sitesi,Yeni Müşteri,620.11,1,0.0,620.11,235.64
2024-05-29,Elektronik,Marmara,Web Sitesi,Sadık Müşteri,6907.92,2,0.0,13815.83,1934.22
2024-05-29,Kitap & Kırtasiye,Karadeniz,Web Sitesi,Sadık Müşteri,400.0,3,0.0,1200.0,240.0
2024-05-29,Kozmetik,Marmara,Web Sitesi,Sadık Müşteri,317.47,2,0.0,634.94,241.28
2024-05-29,Kitap & Kırtasiye,Akdeniz,Mobil Uygulama,Sadık Müşteri,142.03,1,0.0,142.03,28.41
2024-05-29,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,929.02,1,0.0,929.02,297.29
2024-05-29,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,4858.71,1,0.0,4858.71,680.22
2024-05-29,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,556.9,1,0.0,556.9,178.21
2024-05-29,Giyim,Akdeniz,Mobil Uygulama,Sadık Müşteri,389.25,1,0.0,389.25,124.56
2024-05-29,Kozmetik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,269.29,1,0.0,269.29,102.33
2024-05-29,Kozmetik,İç Anadolu,Web Sitesi,Sadık Müşteri,488.35,1,0.0,488.35,185.57
2024-05-29,Kozmetik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,227.6,1,0.0,227.6,86.49
2024-05-29,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,4091.83,1,0.0,4091.83,572.86
2024-05-29,Spor & Outdoor,Akdeniz,Web Sitesi,Yeni Müşteri,1553.15,1,0.0,1553.15,341.69
2024-05-29,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,848.6,1,0.0,848.6,271.55
2024-05-29,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Yeni Müşteri,2001.29,1,0.05,1901.22,494.32
2024-05-29,Giyim,Karadeniz,Mobil Uygulama,Yeni Müşteri,801.41,1,0.0,801.41,256.45
2024-05-29,Ev & Yaşam,Karadeniz,Web Sitesi,Yeni Müşteri,2708.62,1,0.05,2573.19,669.03
2024-05-29,Elektronik,Ege,Mobil Uygulama,Kayıtlı Müşteri,4628.56,1,0.1,4165.7,583.2
2024-05-29,Ev & Yaşam,Karadeniz,Mobil Uygulama,Sadık Müşteri,2561.42,3,0.0,7684.27,1997.91
2024-05-29,Giyim,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,550.42,1,0.0,550.42,176.13
2024-05-29,Ev & Yaşam,Karadeniz,Web Sitesi,Sadık Müşteri,1717.1,1,0.05,1631.25,424.12
2024-05-29,Spor & Outdoor,Marmara,Mobil Uygulama,Kayıtlı Müşteri,2880.92,3,0.0,8642.76,1901.41
2024-05-29,Spor & Outdoor,İç Anadolu,Web Sitesi,Sadık Müşteri,1986.77,1,0.0,1986.77,437.09
2024-05-29,Ev & Yaşam,Akdeniz,Web Sitesi,Kayıtlı Müşteri,1821.11,1,0.05,1730.06,449.82
2024-05-29,Giyim,Marmara,Mobil Uygulama,Sadık Müşteri,831.46,2,0.05,1579.77,505.53
2024-05-29,Kozmetik,Karadeniz,Web Sitesi,Yeni Müşteri,885.35,1,0.0,885.35,336.43
2024-05-29,Giyim,Ege,Web Sitesi,Kayıtlı Müşteri,1200.0,1,0.0,1200.0,384.0
2024-05-29,Giyim,Akdeniz,Web Sitesi,Yeni Müşteri,793.51,1,0.0,793.51,253.92
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,6757.28,1,0.0,6757.28,946.02
2024-05-29,Elektronik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,12000.0,1,0.0,12000.0,1680.0
2024-05-29,Giyim,Marmara,Mobil Uygulama,Yeni Müşteri,736.86,1,0.1,663.18,212.22
2024-05-29,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,12000.0,1,0.0,12000.0,1680.0
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,6704.75,1,0.0,6704.75,938.67
2024-05-29,Kozmetik,İç Anadolu,Web Sitesi,Yeni Müşteri,680.97,2,0.0,1361.93,517.53
2024-05-29,Elektronik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,4624.16,2,0.0,9248.32,1294.77
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,2529.53,1,0.05,2403.05,336.43
2024-05-29,Giyim,Karadeniz,Web Sitesi,Kayıtlı Müşteri,405.37,1,0.0,405.37,129.72
2024-05-29,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1373.86,1,0.0,1373.86,357.2
2024-05-29,Giyim,Karadeniz,Web Sitesi,Kayıtlı Müşteri,357.67,1,0.0,357.67,114.45
2024-05-29,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,221.74,3,0.0,665.21,212.87
2024-05-29,Ev & Yaşam,Akdeniz,Web Sitesi,Kayıtlı Müşteri,1796.97,3,0.0,5390.91,1401.64
2024-05-29,Ev & Yaşam,Ege,Mobil Uygulama,Kayıtlı Müşteri,2458.54,1,0.0,2458.54,639.22
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,5656.52,1,0.05,5373.69,752.32
2024-05-29,Kozmetik,Ege,Web Sitesi,Sadık Müşteri,276.17,1,0.0,276.17,104.95
2024-05-29,Giyim,Marmara,Web Sitesi,Yeni Müşteri,401.94,1,0.05,381.85,122.19
2024-05-29,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,3472.34,1,0.0,3472.34,486.13
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,4967.35,3,0.0,14902.06,2086.29
2024-05-29,Kitap & Kırtasiye,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,118.1,1,0.05,112.2,22.44
2024-05-29,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,472.34,1,0.05,448.72,143.59
2024-05-29,Kozmetik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,834.27,1,0.1,750.84,285.32
2024-05-29,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Sadık Müşteri,4000.0,1,0.0,4000.0,1040.0
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Sadık Müşteri,7444.31,1,0.1,6699.88,937.98
2024-05-29,Giyim,Ege,Mobil Uygulama,Kayıtlı Müşteri,470.61,1,0.0,470.61,150.59
2024-05-29,Spor & Outdoor,Ege,Web Sitesi,Sadık Müşteri,1103.67,2,0.0,2207.34,485.61
2024-05-29,Spor & Outdoor,Ege,Web Sitesi,Yeni Müşteri,1741.57,1,0.0,1741.57,383.14
2024-05-29,Ev & Yaşam,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,1856.15,1,0.1,1670.53,434.34
2024-05-29,Giyim,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,860.55,2,0.0,1721.11,550.76
2024-05-29,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,2262.45,3,0.0,6787.36,1764.71
2024-05-29,Kozmetik,İç Anadolu,Web Sitesi,Yeni Müşteri,600.83,2,0.05,1141.59,433.8
2024-05-29,Kitap & Kırtasiye,Karadeniz,Web Sitesi,Kayıtlı Müşteri,126.14,1,0.0,126.14,25.23
2024-05-29,Spor & Outdoor,Marmara,Web Sitesi,Yeni Müşteri,3322.15,1,0.0,3322.15,730.87
2024-05-29,Kozmetik,Akdeniz,Mobil Uygulama,Yeni Müşteri,266.24,1,0.0,266.24,101.17
2024-05-29,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,11208.1,1,0.1,10087.29,1412.22
2024-05-29,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,3226.99,1,0.0,3226.99,451.78
2024-05-29,Giyim,Karadeniz,Web Sitesi,Kayıtlı Müşteri,330.66,1,0.0,330.66,105.81
2024-05-29,Kozmetik,Ege,Mobil Uygulama,Sadık Müşteri,695.52,1,0.0,695.52,264.3
2024-05-29,Giyim,Marmara,Web Sitesi,Yeni Müşteri,395.17,1,0.0,395.17,126.46
2024-05-29,Ev & Yaşam,Ege,Mobil Uygulama,Sadık Müşteri,2916.16,1,0.05,2770.36,720.29
2024-05-29,Ev & Yaşam,Marmara,Mobil Uygulama,Yeni Müşteri,3978.21,1,0.0,3978.21,1034.33
2024-05-29,Spor & Outdoor,Akdeniz,Mobil Uygulama,Yeni Müşteri,2815.22,1,0.0,2815.22,619.35
2024-05-29,Ev & Yaşam,Ege,Web Sitesi,Yeni Müşteri,1393.22,1,0.0,1393.22,362.24
2024-05-29,Elektronik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,10873.86,1,0.0,10873.86,1522.34
2024-05-29,Kozmetik,Ege,Web Sitesi,Sadık Müşteri,457.63,1,0.0,457.63,173.9
2024-05-29,Spor & Outdoor,Ege,Web Sitesi,Kayıtlı Müşteri,2739.01,1,0.1,2465.11,542.32
2024-05-29,Elektronik,Marmara,Web Sitesi,Yeni Müşteri,9460.73,3,0.05,26963.07,3774.83
2024-05-29,Ev & Yaşam,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,1276.18,1,0.05,1212.37,315.22
2024-05-29,Spor & Outdoor,Ege,Mobil Uygulama,Yeni Müşteri,1073.21,1,0.0,1073.21,236.11
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Sadık Müşteri,3733.01,3,0.0,11199.03,1567.86
2024-05-29,Spor & Outdoor,Ege,Web Sitesi,Sadık Müşteri,847.88,2,0.0,1695.75,373.07
2024-05-29,Spor & Outdoor,Ege,Mobil Uygulama,Sadık Müşteri,3023.8,1,0.0,3023.8,665.24
2024-05-29,Giyim,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,634.82,1,0.0,634.82,203.14
2024-05-29,Giyim,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,789.55,1,0.0,789.55,252.66
2024-05-29,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,6997.19,2,0.0,13994.37,1959.21
2024-05-29,Elektronik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,4496.58,1,0.0,4496.58,629.52
2024-05-29,Spor & Outdoor,Marmara,Mobil Uygulama,Kayıtlı Müşteri,2768.72,1,0.1,2491.84,548.21
2024-05-29,Giyim,Akdeniz,Web Sitesi,Yeni Müşteri,887.89,1,0.0,887.89,284.13
2024-05-29,Elektronik,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,6465.16,1,0.0,6465.16,905.12
2024-05-29,Giyim,Karadeniz,Mobil Uygulama,Yeni Müşteri,562.77,1,0.0,562.77,180.09
2024-05-29,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1123.47,1,0.0,1123.47,359.51
2024-05-29,Elektronik,Ege,Web Sitesi,Kayıtlı Müşteri,2934.99,1,0.0,2934.99,410.9
2024-05-29,Elektronik,Ege,Mobil Uygulama,Sadık Müşteri,3332.99,2,0.0,6665.98,933.24
2024-05-29,Elektronik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,8023.88,2,0.0,16047.76,2246.69
2024-05-29,Spor & Outdoor,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,1112.53,1,0.05,1056.91,232.52
2024-05-29,Kozmetik,İç Anadolu,Web Sitesi,Sadık Müşteri,563.26,1,0.0,563.26,214.04
2024-05-29,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,4881.67,1,0.0,4881.67,683.43
2024-05-29,Giyim,Karadeniz,Web Sitesi,Sadık Müşteri,646.85,1,0.0,646.85,206.99
2024-05-29,Spor & Outdoor,Akdeniz,Web Sitesi,Kayıtlı Müşteri,1774.63,1,0.0,1774.63,390.42
2024-05-29,Spor & Outdoor,Marmara,Web Sitesi,Sadık Müşteri,2422.29,2,0.0,4844.58,1065.81
2024-05-29,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,1134.29,1,0.0,1134.29,294.92
2024-05-29,Giyim,Ege,Mobil Uygulama,Sadık Müşteri,357.54,1,0.05,339.66,108.69
2024-05-29,Giyim,Ege,Mobil Uygulama,Kayıtlı Müşteri,683.71,1,0.1,615.34,196.91
2024-05-29,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1004.62,1,0.0,1004.62,321.48
2024-05-29,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1585.1,2,0.05,3011.7,783.04
2024-05-29,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,3667.15,1,0.0,3667.15,953.46
2024-05-29,Elektronik,İç Anadolu,Web Sitesi,Yeni Müşteri,6607.06,1,0.0,6607.06,924.99
2024-05-29,Ev & Yaşam,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,1792.55,1,0.0,1792.55,466.06
2024-05-29,Elektronik,Marmara,Web Sitesi,Sadık Müşteri,6792.53,1,0.05,6452.9,903.41
2024-05-29,Kitap & Kırtasiye,Akdeniz,Mobil Uygulama,Sadık Müşteri,118.11,1,0.1,106.29,21.26
2024-05-29,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Sadık Müşteri,3500.0,1,0.1,3150.0,693.0
2024-05-29,Spor & Outdoor,Marmara,Mobil Uygulama,Sadık Müşteri,1095.79,1,0.0,1095.79,241.07
2024-05-29,Giyim,Marmara,Mobil Uygulama,Sadık Müşteri,258.23,1,0.0,258.23,82.63
2024-05-29,Giyim,Akdeniz,Mobil Uygulama,Yeni Müşteri,372.22,1,0.0,372.22,119.11
2024-05-29,Kozmetik,İç Anadolu,Mobil Uygulama,Sadık Müşteri,665.71,3,0.1,1797.42,683.02
2024-05-29,Giyim,İç Anadolu,Web Sitesi,Sadık Müşteri,575.92,2,0.0,1151.83,368.59
2024-05-29,Spor & Outdoor,Marmara,Mobil Uygulama,Sadık Müşteri,2032.65,2,0.05,3862.04,849.65
2024-05-29,Ev & Yaşam,Marmara,Web Sitesi,Kayıtlı Müşteri,1646.23,1,0.05,1563.92,406.62
2024-05-29,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Sadık Müşteri,2602.42,3,0.0,7807.27,2029.89
2024-05-29,Kozmetik,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,574.59,3,0.0,1723.77,655.03
2024-05-29,Giyim,İç Anadolu,Mobil Uygulama,Yeni Müşteri,482.25,1,0.0,482.25,154.32
2024-05-29,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,1173.28,2,0.0,2346.55,750.9
2024-05-29,Kozmetik,İç Anadolu,Mobil Uygulama,Sadık Müşteri,419.06,1,0.1,377.16,143.32
2024-05-29,Ev & Yaşam,Marmara,Web Sitesi,Yeni Müşteri,1368.0,1,0.05,1299.6,337.9
2024-05-29,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Sadık Müşteri,7088.76,1,0.05,6734.32,942.81
2024-05-29,Giyim,Doğu & Güneydoğu Anadolu,Web Sitesi,Sadık Müşteri,544.0,1,0.0,544.0,174.08
2024-05-29,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,763.73,1,0.0,763.73,244.4
2024-05-29,Spor & Outdoor,Ege,Web Sitesi,Kayıtlı Müşteri,2254.9,1,0.05,2142.15,471.27
2024-05-30,Giyim,Ege,Web Sitesi,Yeni Müşteri,320.85,1,0.0,320.85,102.67
2024-05-30,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,4567.9,2,0.0,9135.8,1279.01
2024-05-30,Giyim,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,607.07,1,0.0,607.07,194.26
2024-05-30,Giyim,İç Anadolu,Web Sitesi,Yeni Müşteri,630.38,1,0.0,630.38,201.72
2024-05-30,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,848.28,1,0.0,848.28,271.45
2024-05-30,Ev & Yaşam,Ege,Web Sitesi,Sadık Müşteri,1770.6,2,0.0,3541.19,920.71
2024-05-30,Ev & Yaşam,Marmara,Mobil Uygulama,Yeni Müşteri,2077.03,1,0.05,1973.18,513.03
2024-05-30,Giyim,Karadeniz,Web Sitesi,Kayıtlı Müşteri,605.52,1,0.0,605.52,193.77
2024-05-30,Kitap & Kırtasiye,Karadeniz,Mobil Uygulama,Yeni Müşteri,128.24,1,0.05,121.83,24.37
2024-05-30,Kitap & Kırtasiye,Marmara,Mobil Uygulama,Kayıtlı Müşteri,149.79,1,0.0,149.79,29.96
2024-05-30,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Sadık Müşteri,251.6,1,0.05,239.02,47.8
2024-05-30,Elektronik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,5819.92,2,0.0,11639.83,1629.58
2024-05-30,Kitap & Kırtasiye,Doğu & Güneydoğu Anadolu,Web Sitesi,Sadık Müşteri,285.52,3,0.0,856.55,171.31
2024-05-30,Elektronik,Ege,Mobil Uygulama,Yeni Müşteri,6537.72,1,0.0,6537.72,915.28
2024-05-30,Spor & Outdoor,İç Anadolu,Web Sitesi,Sadık Müşteri,2668.22,1,0.05,2534.8,557.66
2024-05-30,Ev & Yaşam,Marmara,Web Sitesi,Kayıtlı Müşteri,4000.0,1,0.0,4000.0,1040.0
2024-05-30,Kozmetik,Akdeniz,Web Sitesi,Sadık Müşteri,394.26,1,0.0,394.26,149.82
2024-05-30,Giyim,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,823.07,1,0.05,781.91,250.21
2024-05-30,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1976.84,1,0.0,1976.84,513.98
2024-05-30,Kozmetik,Marmara,Mobil Uygulama,Yeni Müşteri,632.3,1,0.0,632.3,240.27
2024-05-30,Spor & Outdoor,Marmara,Mobil Uygulama,Yeni Müşteri,2850.22,1,0.0,2850.22,627.05
2024-05-30,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,865.43,1,0.0,865.43,276.94
2024-05-30,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,7939.33,1,0.0,7939.33,1111.51
2024-05-30,Ev & Yaşam,Akdeniz,Mobil Uygulama,Yeni Müşteri,2115.5,1,0.0,2115.5,550.03
2024-05-30,Spor & Outdoor,Karadeniz,Mobil Uygulama,Yeni Müşteri,2334.23,1,0.0,2334.23,513.53
2024-05-30,Ev & Yaşam,İç Anadolu,Web Sitesi,Sadık Müşteri,2490.1,3,0.0,7470.3,1942.28
2024-05-30,Giyim,İç Anadolu,Mobil Uygulama,Yeni Müşteri,376.81,1,0.0,376.81,120.58
2024-05-30,Giyim,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,559.08,3,0.05,1593.37,509.88
2024-05-30,Giyim,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,354.79,1,0.0,354.79,113.53
2024-05-30,Giyim,Ege,Mobil Uygulama,Kayıtlı Müşteri,936.74,1,0.0,936.74,299.76
2024-05-30,Kozmetik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,511.32,1,0.05,485.76,184.59
2024-05-30,Kozmetik,Ege,Web Sitesi,Kayıtlı Müşteri,275.45,1,0.1,247.9,94.2
2024-05-30,Giyim,Ege,Mobil Uygulama,Kayıtlı Müşteri,626.26,1,0.05,594.95,190.38
2024-05-30,Elektronik,Ege,Mobil Uygulama,Kayıtlı Müşteri,7642.28,3,0.05,21780.49,3049.27
2024-05-30,Kozmetik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,728.11,1,0.05,691.71,262.85
2024-05-30,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1099.5,1,0.0,1099.5,351.84
2024-05-30,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1334.55,2,0.0,2669.09,693.96
2024-05-30,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,5373.53,1,0.0,5373.53,752.29
2024-05-30,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,6254.71,1,0.05,5941.97,831.88
2024-05-30,Ev & Yaşam,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,2386.66,2,0.0,4773.31,1241.06
2024-05-30,Spor & Outdoor,Ege,Mobil Uygulama,Yeni Müşteri,1914.61,1,0.0,1914.61,421.22
2024-05-30,Elektronik,Karadeniz,Web Sitesi,Kayıtlı Müşteri,11103.57,1,0.0,11103.57,1554.5
2024-05-30,Ev & Yaşam,Ege,Mobil Uygulama,Yeni Müşteri,4000.0,1,0.0,4000.0,1040.0
2024-05-30,Giyim,Ege,Mobil Uygulama,Yeni Müşteri,688.25,1,0.0,688.25,220.24
2024-05-30,Ev & Yaşam,Marmara,Mobil Uygulama,Yeni Müşteri,3467.85,1,0.0,3467.85,901.64
2024-05-30,Kitap & Kırtasiye,Marmara,Web Sitesi,Sadık Müşteri,283.91,1,0.0,283.91,56.78
2024-05-30,Elektronik,İç Anadolu,Web Sitesi,Sadık Müşteri,3952.44,2,0.05,7509.63,1051.35
2024-05-30,Spor & Outdoor,Ege,Mobil Uygulama,Kayıtlı Müşteri,1487.67,1,0.05,1413.29,310.92
2024-05-30,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,624.02,1,0.1,561.62,179.72
2024-05-30,Giyim,Marmara,Web Sitesi,Yeni Müşteri,407.85,1,0.0,407.85,130.51
2024-05-30,Elektronik,Marmara,Web Sitesi,Sadık Müşteri,7205.71,1,0.0,7205.71,1008.8
2024-05-30,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,2069.62,1,0.0,2069.62,455.32
2024-05-30,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,631.73,1,0.0,631.73,202.15
2024-05-30,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,5342.36,1,0.0,5342.36,747.93
2024-05-30,Giyim,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,597.66,1,0.0,597.66,191.25
2024-05-30,Elektronik,Ege,Mobil Uygulama,Kayıtlı Müşteri,5375.53,1,0.05,5106.76,714.95
2024-05-30,Spor & Outdoor,İç Anadolu,Web Sitesi,Sadık Müşteri,2748.96,1,0.0,2748.96,604.77
2024-05-30,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,720.87,1,0.0,720.87,230.68
2024-05-30,Ev & Yaşam,Karadeniz,Mobil Uygulama,Sadık Müşteri,1496.91,3,0.05,4266.19,1109.21
2024-05-30,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,152.52,1,0.1,137.27,27.45
2024-05-30,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Sadık Müşteri,7644.43,1,0.0,7644.43,1070.22
